Dip dir,Dip,Head,Tail,Lag distance,X,Y,Z,Average distance,Spatial function value,Spatial function type,Mean head,Mean tail,Variance head,Variance tail,Number of pairs,Dir ID,Lag
305.0,5.0,Primary,Primary,24.0,-19.584838246426738,13.713451197229316,2.0917378235597077,23.96336680443211,-0.1756750513546901,4,2.268804347826087,3.816847826086956,11.564108353024556,50.35524549858222,92,364,6.0
305.0,5.0,Primary,Primary,28.0,-22.84897795416453,15.999026396767537,2.4403607941529923,28.10940275214219,-0.22028541613163824,4,2.6612790697674398,2.276860465116279,17.602794875608417,6.90942386425095,86,364,7.0
305.0,5.0,Primary,Primary,32.0,-26.11311766190232,18.284601596305755,2.788983764746277,32.22740878974697,-0.1562338642787059,4,1.735774647887324,2.179014084507043,11.16015679428685,7.044242689942466,71,364,8.0
305.0,5.0,Primary,Primary,36.0,-29.37725736964011,20.570176795843974,3.1376067353395616,35.71016250058806,-0.06658545658745123,4,1.6232075471698115,1.857358490566037,9.35497273050908,9.756049626201492,53,364,9.0
305.0,5.0,Primary,Primary,40.0,-32.641397077377896,22.855751995382192,3.486229705932846,39.47163183576234,0.15616852755151123,4,1.010612244897959,2.1253061224489795,1.7353975843398584,6.858269804248227,49,364,10.0
315.0,5.0,Primary,Primary,0.0,-0.0,0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,365,0.0
315.0,5.0,Primary,Primary,2.0,-1.408832061668285,1.4088320439673312,0.1743114852966423,1.4142135623730956,0.10803108944550048,4,9.12125,9.456249999999999,133.4366026041667,141.3280151041667,24,365,0.5
315.0,5.0,Primary,Primary,4.0,-2.81766412333657,2.8176640879346624,0.3486229705932846,4.801169702424625,-0.0372629181950544,4,5.556666666666666,6.0184848484848485,46.44722828282832,100.18794618916442,33,365,1.0
315.0,5.0,Primary,Primary,8.0,-5.63532824667314,5.635328175869325,0.6972459411865692,8.617035586822766,0.004080817906114955,4,4.154699999999998,6.2893,49.75272091000002,86.33390251000003,100,365,2.0
315.0,5.0,Primary,Primary,12.0,-8.45299237000971,8.452992263803987,1.0458689117798539,11.783158388454956,0.23494784658199508,4,3.8115044247787573,8.338672566371686,22.007159683608766,129.6269778839376,113,365,3.0
315.0,5.0,Primary,Primary,16.0,-11.27065649334628,11.27065635173865,1.3944918823731385,15.780008069319104,0.17491349634569683,4,2.7451401869158873,5.755420560747664,13.413367036422395,106.09804164555857,107,365,4.0
315.0,5.0,Primary,Primary,20.0,-14.08832061668285,14.088320439673312,1.743114852966423,19.97578743055821,-0.08840994223479232,4,2.14202380952381,4.558452380952379,10.526013761337854,92.62244403344674,84,365,5.0
315.0,5.0,Primary,Primary,24.0,-16.90598474001942,16.905984527607973,2.0917378235597077,23.93007052208079,-0.15729811326726964,4,1.9498717948717956,5.705,11.38266536817882,105.3850019230769,78,365,6.0
315.0,5.0,Primary,Primary,28.0,-19.72364886335599,19.723648615542636,2.4403607941529923,27.96090066078636,0.023701940436573633,4,1.1061904761904766,2.62968253968254,0.733969614512471,8.769345930964977,63,365,7.0
315.0,5.0,Primary,Primary,32.0,-22.54131298669256,22.5413127034773,2.788983764746277,32.17851616286312,0.03514362473764054,4,0.907924528301887,2.2269811320754713,0.7842541829832674,5.907541829832683,53,365,8.0
315.0,5.0,Primary,Primary,36.0,-25.35897711002913,25.358976791411962,3.1376067353395616,35.87003515684537,-0.0877419605017577,4,0.6339473684210526,1.4742105263157896,0.4001817867036011,3.3876717451523555,38,365,9.0
315.0,5.0,Primary,Primary,40.0,-28.1766412333657,28.176640879346625,3.486229705932846,39.73328631295826,-0.12489292052120347,4,0.7838095238095238,1.8016666666666674,0.5356950113378685,3.927375793650789,42,365,10.0
325.0,5.0,Primary,Primary,0.0,-0.0,0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,366,0.0
325.0,5.0,Primary,Primary,2.0,-1.1427876202748846,1.6320698395105966,0.1743114852966423,0.0,,4,0.0,0.0,0.0,0.0,0,366,0.5
325.0,5.0,Primary,Primary,4.0,-2.285575240549769,3.264139679021193,0.3486229705932846,4.773520870401101,0.05161221393306085,4,4.874090909090907,7.724772727272725,27.29501053719012,146.47989767561987,44,366,1.0
325.0,5.0,Primary,Primary,8.0,-4.571150481099538,6.528279358042386,0.6972459411865692,8.452863222326647,0.13140807161978418,4,2.8490909090909082,6.819870129870129,11.171242030696574,133.96453894417277,77,366,2.0
325.0,5.0,Primary,Primary,12.0,-6.856725721649307,9.79241903706358,1.0458689117798539,11.686618830433549,0.4022988886115635,4,4.838909090909088,10.355636363636364,27.022916991735553,180.59094823140495,110,366,3.0
325.0,5.0,Primary,Primary,16.0,-9.142300962199077,13.056558716084773,1.3944918823731385,15.928999625672759,0.1262679536641361,4,4.202112676056338,6.4009154929577425,24.589349057726636,66.35604071116842,142,366,4.0
325.0,5.0,Primary,Primary,20.0,-11.427876202748845,16.320698395105964,1.743114852966423,20.203273317415977,-0.0875211980584571,4,2.0122619047619046,4.455,10.516705598072559,59.24259642857142,84,366,5.0
325.0,5.0,Primary,Primary,24.0,-13.713451443298615,19.58483807412716,2.0917378235597077,23.877242731066694,-0.1660101676937288,4,2.1397500000000007,5.239750000000001,14.592747437499991,100.54819743749994,80,366,6.0
325.0,5.0,Primary,Primary,28.0,-15.999026683848385,22.848977753148354,2.4403607941529923,27.559328162148333,-0.18481487883946857,4,1.634084507042254,2.9235211267605647,6.615283316802227,11.628898869271962,71,366,7.0
325.0,5.0,Primary,Primary,32.0,-18.284601924398153,26.113117432169545,2.788983764746277,31.92175206785748,-0.04924405776592458,4,1.5611111111111111,6.124285714285712,7.001016225749562,123.36749433106583,63,366,8.0
325.0,5.0,Primary,Primary,36.0,-20.57017716494792,29.377257111190737,3.1376067353395616,35.794618848783514,0.3573689343441686,4,0.8952380952380953,1.8133333333333332,0.8405106575963717,3.4473460317460325,42,366,9.0
325.0,5.0,Primary,Primary,40.0,-22.85575240549769,32.64139679021193,3.486229705932846,40.19774838517478,-0.11101918656819094,4,0.9181818181818181,1.7051515151515153,0.47179669421487647,2.629721946740129,33,366,10.0
335.0,5.0,Primary,Primary,0.0,-0.0,0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,367,0.0
335.0,5.0,Primary,Primary,2.0,-0.8420201553970221,1.805718018960561,0.1743114852966423,0.0,,4,0.0,0.0,0.0,0.0,0,367,0.5
335.0,5.0,Primary,Primary,4.0,-1.6840403107940443,3.611436037921122,0.3486229705932846,4.695505964747227,0.06377419177335496,4,5.094642857142857,7.323749999999997,71.85701415816328,127.02570558035731,56,367,1.0
335.0,5.0,Primary,Primary,8.0,-3.3680806215880885,7.222872075842244,0.6972459411865692,8.237814792247809,0.10215644636533876,4,4.017215189873417,6.276835443037974,21.094615029642704,77.02635834000966,79,367,2.0
335.0,5.0,Primary,Primary,12.0,-5.052120932382133,10.834308113763367,1.0458689117798539,11.839108180031566,0.31736262020157247,4,4.210087719298245,8.373421052631581,26.030079816866735,133.5600856648199,114,367,3.0
335.0,5.0,Primary,Primary,16.0,-6.736161243176177,14.445744151684488,1.3944918823731385,16.067627746284636,0.15008788519923308,4,3.9256028368794325,5.830425531914886,26.90685584226145,43.13415442885171,141,367,4.0
335.0,5.0,Primary,Primary,20.0,-8.420201553970221,18.05718018960561,1.743114852966423,19.93096094142336,-0.11830518716987716,4,1.3296907216494842,5.4146391752577285,2.947415368264428,62.86274858114572,97,367,5.0
335.0,5.0,Primary,Primary,24.0,-10.104241864764266,21.668616227526734,2.0917378235597077,24.082073704277917,-0.1563703161508365,4,1.2013207547169809,5.67471698113207,4.774232217871129,82.74350793876825,106,367,6.0
335.0,5.0,Primary,Primary,28.0,-11.78828217555831,25.280052265447853,2.4403607941529923,27.80470721051163,-0.21768482498487884,4,1.827934782608695,3.5919565217391307,9.531655517485826,15.532461389414015,92,367,7.0
335.0,5.0,Primary,Primary,32.0,-13.472322486352354,28.891488303368977,2.788983764746277,31.8847145441435,-0.05902423108504875,4,1.5591249999999997,6.624249999999996,6.684635484375004,105.60620443750015,80,367,8.0
335.0,5.0,Primary,Primary,36.0,-15.156362797146398,32.5029243412901,3.1376067353395616,35.77815031065774,-0.012303532524517501,4,1.485479452054794,6.194383561643832,6.308685044098337,108.52701092137367,73,367,9.0
335.0,5.0,Primary,Primary,40.0,-16.840403107940443,36.11436037921122,3.486229705932846,40.06510299542351,0.3131731330313946,4,0.9378048780487805,4.8131707317073165,0.5518659131469363,90.24717287328971,41,367,10.0
345.0,5.0,Primary,Primary,0.0,-0.0,0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,368,0.0
345.0,5.0,Primary,Primary,2.0,-0.5156683342385006,1.9245003702668826,0.1743114852966423,0.0,,4,0.0,0.0,0.0,0.0,0,368,0.5
345.0,5.0,Primary,Primary,4.0,-1.0313366684770011,3.849000740533765,0.3486229705932846,4.664235462754276,0.029026649467776017,4,5.702391304347825,7.6263043478260855,82.64028341209831,96.01068851606809,46,368,1.0
345.0,5.0,Primary,Primary,8.0,-2.0626733369540022,7.69800148106753,0.6972459411865692,8.0898402801276,0.17342878847825324,4,3.959411764705881,6.188823529411764,16.44209259515571,39.547095086505216,85,368,2.0
345.0,5.0,Primary,Primary,12.0,-3.094010005431003,11.547002221601296,1.0458689117798539,11.877076404304995,0.07095469561598541,4,3.2098399999999994,5.409599999999999,18.22729597440001,53.91043104000005,125,368,3.0
345.0,5.0,Primary,Primary,16.0,-4.1253466739080045,15.39600296213506,1.3944918823731385,15.712964539313631,0.09628158570671289,4,2.655283018867924,4.489811320754715,19.311215485938053,47.00417166251333,106,368,4.0
345.0,5.0,Primary,Primary,20.0,-5.156683342385006,19.245003702668825,1.743114852966423,19.777410574278928,-0.12185632951571648,4,1.722674418604651,4.71116279069767,7.459180056787456,60.523263764196834,86,368,5.0
345.0,5.0,Primary,Primary,24.0,-6.188020010862006,23.094004443202593,2.0917378235597077,24.101061662145092,-0.13367586717714597,4,1.1227433628318584,5.014424778761058,4.529156190774532,51.12183528858954,113,368,6.0
345.0,5.0,Primary,Primary,28.0,-7.219356679339008,26.943005183736357,2.4403607941529923,27.76713626512517,-0.14138301639393017,4,1.4116037735849054,4.759716981132073,5.4930644090423675,49.744640485938085,106,368,7.0
345.0,5.0,Primary,Primary,32.0,-8.250693347816009,30.79200592427012,2.788983764746277,31.795123779662145,-0.15129424573452654,4,1.9140624999999991,4.908854166666666,10.063901204427085,56.44680806206597,96,368,8.0
345.0,5.0,Primary,Primary,36.0,-9.28203001629301,34.64100666480389,3.1376067353395616,35.837782317512755,-0.0705462804952351,4,1.2909090909090908,9.02038961038961,5.942057615112165,177.94775699106088,77,368,9.0
345.0,5.0,Primary,Primary,40.0,-10.313366684770012,38.49000740533765,3.486229705932846,39.73977739463593,0.27202241313970926,4,0.6845454545454546,5.671272727272728,0.5463520661157022,72.33214201652892,55,368,10.0
355.0,5.0,Primary,Primary,0.0,-0.0,0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,369,0.0
355.0,5.0,Primary,Primary,2.0,-0.17364819172062468,1.9848077518001173,0.1743114852966423,1.394736842105263,0.19136448449468596,4,7.80157894736842,8.018684210526317,19.380918559556793,36.20598511080333,38,369,0.5
355.0,5.0,Primary,Primary,4.0,-0.34729638344124936,3.9696155036002345,0.3486229705932846,4.161686327201395,0.09478214619875955,4,7.16986111111111,6.737916666666668,41.23116525848767,33.537444270833326,72,369,1.0
355.0,5.0,Primary,Primary,8.0,-0.6945927668824987,7.939231007200469,0.6972459411865692,7.953688507027175,0.12790115757744797,4,3.492,5.704588235294117,13.636644235294128,27.26503188927335,85,369,2.0
355.0,5.0,Primary,Primary,12.0,-1.041889150323748,11.908846510800704,1.0458689117798539,11.98114608472086,-0.0584015221429907,4,3.312631578947369,4.156754385964913,20.0396106186519,25.01903946598953,114,369,3.0
355.0,5.0,Primary,Primary,16.0,-1.3891855337649974,15.878462014400938,1.3944918823731385,15.591403059935358,-0.10453939914139297,4,2.629520000000001,3.8885599999999982,16.217340569600008,43.0339355264,125,369,4.0
355.0,5.0,Primary,Primary,20.0,-1.736481917206247,19.848077518001173,1.743114852966423,19.632881404009854,-0.11539433108302591,4,2.027708333333333,4.627604166666664,11.773407248263894,55.222191134982644,96,369,5.0
355.0,5.0,Primary,Primary,24.0,-2.083778300647496,23.817693021601407,2.0917378235597077,23.732689086895856,-0.21754199422522888,4,1.8450399999999991,4.653199999999998,10.456672998400007,49.05917536,125,369,6.0
355.0,5.0,Primary,Primary,28.0,-2.4310746840887454,27.78730852520164,2.4403607941529923,27.60862158415483,-0.1726439508688426,4,1.7561475409836058,4.858852459016393,7.790974502821823,66.8399347487235,122,369,7.0
355.0,5.0,Primary,Primary,32.0,-2.778371067529995,31.756924028801876,2.788983764746277,31.67098049446337,-0.173513527752657,4,2.7893103448275856,5.599137931034489,20.55824435196196,100.57944753269916,116,369,8.0
355.0,5.0,Primary,Primary,36.0,-3.1256674509712443,35.726539532402114,3.1376067353395616,35.73763403784285,-0.1447398261727443,4,1.2832307692307696,7.220307692307692,4.326726485207099,124.62025221301779,65,369,9.0
355.0,5.0,Primary,Primary,40.0,-3.472963834412494,39.696155036002345,3.486229705932846,39.34272274091855,-0.10854694018242217,4,1.8475,4.628906249999998,14.583653124999998,59.775312866210896,64,369,10.0
-5.0,15.0,Primary,Primary,0.0,-0.0,0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,370,0.0
-5.0,15.0,Primary,Primary,2.0,-0.16837196548033015,1.9245003739691677,0.5176380896271292,0.0,,4,0.0,0.0,0.0,0.0,0,370,0.5
-5.0,15.0,Primary,Primary,4.0,-0.3367439309606603,3.8490007479383355,1.0352761792542584,0.0,,4,0.0,0.0,0.0,0.0,0,370,1.0
-5.0,15.0,Primary,Primary,8.0,-0.6734878619213206,7.698001495876671,2.070552358508517,0.0,,4,0.0,0.0,0.0,0.0,0,370,2.0
-5.0,15.0,Primary,Primary,12.0,-1.0102317928819808,11.547002243815006,3.1058285377627755,0.0,,4,0.0,0.0,0.0,0.0,0,370,3.0
-5.0,15.0,Primary,Primary,16.0,-1.3469757238426412,15.396002991753342,4.141104717017034,0.0,,4,0.0,0.0,0.0,0.0,0,370,4.0
-5.0,15.0,Primary,Primary,20.0,-1.6837196548033015,19.245003739691676,5.176380896271292,0.0,,4,0.0,0.0,0.0,0.0,0,370,5.0
-5.0,15.0,Primary,Primary,24.0,-2.0204635857639617,23.094004487630013,6.211657075525551,0.0,,4,0.0,0.0,0.0,0.0,0,370,6.0
-5.0,15.0,Primary,Primary,28.0,-2.357207516724622,26.94300523556835,7.246933254779809,0.0,,4,0.0,0.0,0.0,0.0,0,370,7.0
-5.0,15.0,Primary,Primary,32.0,-2.6939514476852824,30.792005983506684,8.282209434034067,0.0,,4,0.0,0.0,0.0,0.0,0,370,8.0
-5.0,15.0,Primary,Primary,36.0,-3.0306953786459427,34.64100673144502,9.317485613288326,0.0,,4,0.0,0.0,0.0,0.0,0,370,9.0
-5.0,15.0,Primary,Primary,40.0,-3.367439309606603,38.49000747938335,10.352761792542584,0.0,,4,0.0,0.0,0.0,0.0,0,370,10.0
5.0,15.0,Primary,Primary,0.0,0.0,0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,371,0.0
5.0,15.0,Primary,Primary,2.0,0.16837196548033015,1.9245003739691677,0.5176380896271292,0.0,,4,0.0,0.0,0.0,0.0,0,371,0.5
5.0,15.0,Primary,Primary,4.0,0.3367439309606603,3.8490007479383355,1.0352761792542584,0.0,,4,0.0,0.0,0.0,0.0,0,371,1.0
5.0,15.0,Primary,Primary,8.0,0.6734878619213206,7.698001495876671,2.070552358508517,0.0,,4,0.0,0.0,0.0,0.0,0,371,2.0
5.0,15.0,Primary,Primary,12.0,1.0102317928819808,11.547002243815006,3.1058285377627755,0.0,,4,0.0,0.0,0.0,0.0,0,371,3.0
5.0,15.0,Primary,Primary,16.0,1.3469757238426412,15.396002991753342,4.141104717017034,0.0,,4,0.0,0.0,0.0,0.0,0,371,4.0
5.0,15.0,Primary,Primary,20.0,1.6837196548033015,19.245003739691676,5.176380896271292,0.0,,4,0.0,0.0,0.0,0.0,0,371,5.0
5.0,15.0,Primary,Primary,24.0,2.0204635857639617,23.094004487630013,6.211657075525551,0.0,,4,0.0,0.0,0.0,0.0,0,371,6.0
5.0,15.0,Primary,Primary,28.0,2.357207516724622,26.94300523556835,7.246933254779809,0.0,,4,0.0,0.0,0.0,0.0,0,371,7.0
5.0,15.0,Primary,Primary,32.0,2.6939514476852824,30.792005983506684,8.282209434034067,0.0,,4,0.0,0.0,0.0,0.0,0,371,8.0
5.0,15.0,Primary,Primary,36.0,3.0306953786459427,34.64100673144502,9.317485613288326,0.0,,4,0.0,0.0,0.0,0.0,0,371,9.0
5.0,15.0,Primary,Primary,40.0,3.367439309606603,38.49000747938335,10.352761792542584,0.0,,4,0.0,0.0,0.0,0.0,0,371,10.0
15.0,15.0,Primary,Primary,0.0,0.0,0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,372,0.0
15.0,15.0,Primary,Primary,2.0,0.49999999948185797,1.866025404083588,0.5176380896271292,0.0,,4,0.0,0.0,0.0,0.0,0,372,0.5
15.0,15.0,Primary,Primary,4.0,0.9999999989637159,3.732050808167176,1.0352761792542584,0.0,,4,0.0,0.0,0.0,0.0,0,372,1.0
15.0,15.0,Primary,Primary,8.0,1.9999999979274319,7.464101616334352,2.070552358508517,0.0,,4,0.0,0.0,0.0,0.0,0,372,2.0
15.0,15.0,Primary,Primary,12.0,2.9999999968911477,11.196152424501527,3.1058285377627755,0.0,,4,0.0,0.0,0.0,0.0,0,372,3.0
15.0,15.0,Primary,Primary,16.0,3.9999999958548638,14.928203232668704,4.141104717017034,0.0,,4,0.0,0.0,0.0,0.0,0,372,4.0
15.0,15.0,Primary,Primary,20.0,4.999999994818579,18.66025404083588,5.176380896271292,0.0,,4,0.0,0.0,0.0,0.0,0,372,5.0
15.0,15.0,Primary,Primary,24.0,5.999999993782295,22.392304849003054,6.211657075525551,0.0,,4,0.0,0.0,0.0,0.0,0,372,6.0
15.0,15.0,Primary,Primary,28.0,6.9999999927460115,26.12435565717023,7.246933254779809,0.0,,4,0.0,0.0,0.0,0.0,0,372,7.0
15.0,15.0,Primary,Primary,32.0,7.9999999917097275,29.856406465337407,8.282209434034067,0.0,,4,0.0,0.0,0.0,0.0,0,372,8.0
15.0,15.0,Primary,Primary,36.0,8.999999990673443,33.58845727350458,9.317485613288326,0.0,,4,0.0,0.0,0.0,0.0,0,372,9.0
15.0,15.0,Primary,Primary,40.0,9.999999989637159,37.32050808167176,10.352761792542584,0.0,,4,0.0,0.0,0.0,0.0,0,372,10.0
25.0,15.0,Primary,Primary,0.0,0.0,0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,373,0.0
25.0,15.0,Primary,Primary,2.0,0.8164357865459685,1.7508521966785893,0.5176380896271292,0.0,,4,0.0,0.0,0.0,0.0,0,373,0.5
25.0,15.0,Primary,Primary,4.0,1.632871573091937,3.5017043933571785,1.0352761792542584,0.0,,4,0.0,0.0,0.0,0.0,0,373,1.0
25.0,15.0,Primary,Primary,8.0,3.265743146183874,7.003408786714357,2.070552358508517,0.0,,4,0.0,0.0,0.0,0.0,0,373,2.0
25.0,15.0,Primary,Primary,12.0,4.898614719275811,10.505113180071536,3.1058285377627755,0.0,,4,0.0,0.0,0.0,0.0,0,373,3.0
25.0,15.0,Primary,Primary,16.0,6.531486292367748,14.006817573428714,4.141104717017034,0.0,,4,0.0,0.0,0.0,0.0,0,373,4.0
25.0,15.0,Primary,Primary,20.0,8.164357865459685,17.508521966785892,5.176380896271292,0.0,,4,0.0,0.0,0.0,0.0,0,373,5.0
25.0,15.0,Primary,Primary,24.0,9.797229438551621,21.010226360143072,6.211657075525551,0.0,,4,0.0,0.0,0.0,0.0,0,373,6.0
25.0,15.0,Primary,Primary,28.0,11.43010101164356,24.51193075350025,7.246933254779809,0.0,,4,0.0,0.0,0.0,0.0,0,373,7.0
25.0,15.0,Primary,Primary,32.0,13.062972584735496,28.01363514685743,8.282209434034067,0.0,,4,0.0,0.0,0.0,0.0,0,373,8.0
25.0,15.0,Primary,Primary,36.0,14.695844157827432,31.515339540214608,9.317485613288326,0.0,,4,0.0,0.0,0.0,0.0,0,373,9.0
25.0,15.0,Primary,Primary,40.0,16.32871573091937,35.017043933571784,10.352761792542584,0.0,,4,0.0,0.0,0.0,0.0,0,373,10.0
35.0,15.0,Primary,Primary,0.0,0.0,0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,374,0.0
35.0,15.0,Primary,Primary,2.0,1.1080645854288702,1.5824802313727402,0.5176380896271292,0.0,,4,0.0,0.0,0.0,0.0,0,374,0.5
35.0,15.0,Primary,Primary,4.0,2.2161291708577404,3.1649604627454804,1.0352761792542584,0.0,,4,0.0,0.0,0.0,0.0,0,374,1.0
35.0,15.0,Primary,Primary,8.0,4.432258341715481,6.329920925490961,2.070552358508517,0.0,,4,0.0,0.0,0.0,0.0,0,374,2.0
35.0,15.0,Primary,Primary,12.0,6.648387512573221,9.494881388236442,3.1058285377627755,0.0,,4,0.0,0.0,0.0,0.0,0,374,3.0
35.0,15.0,Primary,Primary,16.0,8.864516683430962,12.659841850981921,4.141104717017034,0.0,,4,0.0,0.0,0.0,0.0,0,374,4.0
35.0,15.0,Primary,Primary,20.0,11.080645854288703,15.824802313727401,5.176380896271292,0.0,,4,0.0,0.0,0.0,0.0,0,374,5.0
35.0,15.0,Primary,Primary,24.0,13.296775025146442,18.989762776472883,6.211657075525551,0.0,,4,0.0,0.0,0.0,0.0,0,374,6.0
35.0,15.0,Primary,Primary,28.0,15.512904196004182,22.154723239218363,7.246933254779809,0.0,,4,0.0,0.0,0.0,0.0,0,374,7.0
35.0,15.0,Primary,Primary,32.0,17.729033366861923,25.319683701963843,8.282209434034067,0.0,,4,0.0,0.0,0.0,0.0,0,374,8.0
35.0,15.0,Primary,Primary,36.0,19.945162537719664,28.484644164709323,9.317485613288326,0.0,,4,0.0,0.0,0.0,0.0,0,374,9.0
35.0,15.0,Primary,Primary,40.0,22.161291708577405,31.649604627454803,10.352761792542584,0.0,,4,0.0,0.0,0.0,0.0,0,374,10.0
45.0,15.0,Primary,Primary,0.0,0.0,0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,375,0.0
45.0,15.0,Primary,Primary,2.0,1.3660254026679977,1.3660254051198721,0.5176380896271292,0.0,,4,0.0,0.0,0.0,0.0,0,375,0.5
45.0,15.0,Primary,Primary,4.0,2.7320508053359953,2.7320508102397443,1.0352761792542584,0.0,,4,0.0,0.0,0.0,0.0,0,375,1.0
45.0,15.0,Primary,Primary,8.0,5.464101610671991,5.4641016204794886,2.070552358508517,0.0,,4,0.0,0.0,0.0,0.0,0,375,2.0
45.0,15.0,Primary,Primary,12.0,8.196152416007987,8.196152430719232,3.1058285377627755,0.0,,4,0.0,0.0,0.0,0.0,0,375,3.0
45.0,15.0,Primary,Primary,16.0,10.928203221343981,10.928203240958977,4.141104717017034,0.0,,4,0.0,0.0,0.0,0.0,0,375,4.0
45.0,15.0,Primary,Primary,20.0,13.660254026679976,13.660254051198722,5.176380896271292,0.0,,4,0.0,0.0,0.0,0.0,0,375,5.0
45.0,15.0,Primary,Primary,24.0,16.392304832015974,16.392304861438465,6.211657075525551,0.0,,4,0.0,0.0,0.0,0.0,0,375,6.0
45.0,15.0,Primary,Primary,28.0,19.124355637351968,19.12435567167821,7.246933254779809,0.0,,4,0.0,0.0,0.0,0.0,0,375,7.0
45.0,15.0,Primary,Primary,32.0,21.856406442687963,21.856406481917954,8.282209434034067,0.0,,4,0.0,0.0,0.0,0.0,0,375,8.0
45.0,15.0,Primary,Primary,36.0,24.588457248023957,24.5884572921577,9.317485613288326,0.0,,4,0.0,0.0,0.0,0.0,0,375,9.0
45.0,15.0,Primary,Primary,40.0,27.32050805335995,27.320508102397444,10.352761792542584,0.0,,4,0.0,0.0,0.0,0.0,0,375,10.0
55.0,15.0,Primary,Primary,0.0,0.0,0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,376,0.0
55.0,15.0,Primary,Primary,2.0,1.5824802293838791,1.1080645882692584,0.5176380896271292,0.0,,4,0.0,0.0,0.0,0.0,0,376,0.5
55.0,15.0,Primary,Primary,4.0,3.1649604587677582,2.2161291765385167,1.0352761792542584,0.0,,4,0.0,0.0,0.0,0.0,0,376,1.0
55.0,15.0,Primary,Primary,8.0,6.3299209175355164,4.432258353077033,2.070552358508517,0.0,,4,0.0,0.0,0.0,0.0,0,376,2.0
55.0,15.0,Primary,Primary,12.0,9.494881376303274,6.64838752961555,3.1058285377627755,0.0,,4,0.0,0.0,0.0,0.0,0,376,3.0
55.0,15.0,Primary,Primary,16.0,12.659841835071033,8.864516706154067,4.141104717017034,0.0,,4,0.0,0.0,0.0,0.0,0,376,4.0
55.0,15.0,Primary,Primary,20.0,15.824802293838792,11.080645882692583,5.176380896271292,0.0,,4,0.0,0.0,0.0,0.0,0,376,5.0
55.0,15.0,Primary,Primary,24.0,18.98976275260655,13.2967750592311,6.211657075525551,0.0,,4,0.0,0.0,0.0,0.0,0,376,6.0
55.0,15.0,Primary,Primary,28.0,22.154723211374307,15.512904235769618,7.246933254779809,0.0,,4,0.0,0.0,0.0,0.0,0,376,7.0
55.0,15.0,Primary,Primary,32.0,25.319683670142066,17.729033412308134,8.282209434034067,0.0,,4,0.0,0.0,0.0,0.0,0,376,8.0
55.0,15.0,Primary,Primary,36.0,28.484644128909824,19.94516258884665,9.317485613288326,0.0,,4,0.0,0.0,0.0,0.0,0,376,9.0
55.0,15.0,Primary,Primary,40.0,31.649604587677583,22.161291765385165,10.352761792542584,0.0,,4,0.0,0.0,0.0,0.0,0,376,10.0
65.0,15.0,Primary,Primary,0.0,0.0,0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,377,0.0
65.0,15.0,Primary,Primary,2.0,1.7508521952131717,0.816435789688567,0.5176380896271292,0.0,,4,0.0,0.0,0.0,0.0,0,377,0.5
65.0,15.0,Primary,Primary,4.0,3.5017043904263434,1.632871579377134,1.0352761792542584,0.0,,4,0.0,0.0,0.0,0.0,0,377,1.0
65.0,15.0,Primary,Primary,8.0,7.003408780852687,3.265743158754268,2.070552358508517,0.0,,4,0.0,0.0,0.0,0.0,0,377,2.0
65.0,15.0,Primary,Primary,12.0,10.50511317127903,4.898614738131402,3.1058285377627755,0.0,,4,0.0,0.0,0.0,0.0,0,377,3.0
65.0,15.0,Primary,Primary,16.0,14.006817561705374,6.531486317508536,4.141104717017034,0.0,,4,0.0,0.0,0.0,0.0,0,377,4.0
65.0,15.0,Primary,Primary,20.0,17.508521952131716,8.16435789688567,5.176380896271292,0.0,,4,0.0,0.0,0.0,0.0,0,377,5.0
65.0,15.0,Primary,Primary,24.0,21.01022634255806,9.797229476262803,6.211657075525551,0.0,,4,0.0,0.0,0.0,0.0,0,377,6.0
65.0,15.0,Primary,Primary,28.0,24.511930732984403,11.430101055639938,7.246933254779809,0.0,,4,0.0,0.0,0.0,0.0,0,377,7.0
65.0,15.0,Primary,Primary,32.0,28.013635123410747,13.062972635017072,8.282209434034067,0.0,,4,0.0,0.0,0.0,0.0,0,377,8.0
