27.5 33.5 -1.00  4.50
28.5 33.5 -1.00  2.87
29.5 33.5 -1.00  1.78
30.5 33.5 -1.00  1.68
31.5 33.5 -1.00  1.92
32.5 33.5 -1.00  2.53
33.5 33.5 -1.00  3.62
34.5 33.5 -1.00  5.51
35.5 33.5 -1.00  9.21
36.5 33.5 -1.00 10.72
37.5 33.5 -1.00 10.57
38.5 33.5 -1.00  9.94
39.5 33.5 -1.00  8.84
40.5 33.5 -1.00  5.52
41.5 33.5 -1.00  3.80
42.5 33.5 -1.00  3.73
43.5 33.5 -1.00  3.65
44.5 33.5 -1.00  3.36
45.5 33.5 -1.00  4.19
46.5 33.5 -1.00  4.91
47.5 33.5 -1.00  4.98
48.5 33.5 -1.00  5.42
49.5 33.5 -1.00  5.74
  .5 34.5 -1.00  1.21
 1.5 34.5 -1.00  1.10
 2.5 34.5 -1.00  1.01
 3.5 34.5 -1.00   .95
 4.5 34.5 -1.00  1.03
 5.5 34.5 -1.00  1.22
 6.5 34.5 -1.00  1.41
 7.5 34.5 -1.00  2.16
 8.5 34.5 -1.00  2.64
 9.5 34.5 -1.00  3.70
10.5 34.5 -1.00  4.60
11.5 34.5 -1.00  5.16
12.5 34.5 -1.00  6.25
13.5 34.5 -1.00  6.23
14.5 34.5 -1.00  5.55
15.5 34.5 -1.00  4.83
16.5 34.5 -1.00  4.21
17.5 34.5  1.36  2.58
18.5 34.5 -1.00  2.16
19.5 34.5 -1.00  2.37
20.5 34.5 -1.00  3.03
21.5 34.5  2.84  3.66
22.5 34.5 -1.00  5.24
23.5 34.5 -1.00  6.67
24.5 34.5 -1.00  7.27
25.5 34.5 -1.00  6.63
26.5 34.5 -1.00  6.39
27.5 34.5 -1.00  4.73
28.5 34.5 -1.00  3.28
29.5 34.5 -1.00  2.22
30.5 34.5 -1.00  2.02
31.5 34.5 -1.00  1.96
32.5 34.5 -1.00  2.36
33.5 34.5 -1.00  3.49
34.5 34.5 -1.00  4.80
35.5 34.5 -1.00  6.04
36.5 34.5 -1.00  7.07
37.5 34.5 -1.00  7.04
38.5 34.5 -1.00  6.25
39.5 34.5 -1.00  5.61
40.5 34.5 -1.00  4.58
41.5 34.5 -1.00  3.32
42.5 34.5 -1.00  3.15
43.5 34.5 -1.00  3.18
44.5 34.5 -1.00  2.85
45.5 34.5 -1.00  3.79
46.5 34.5 -1.00  4.44
47.5 34.5 -1.00  4.67
48.5 34.5 -1.00  5.05
49.5 34.5 -1.00  5.51
  .5 35.5 -1.00  1.23
 1.5 35.5 -1.00  1.09
 2.5 35.5 -1.00   .98
 3.5 35.5 -1.00   .84
 4.5 35.5 -1.00   .74
 5.5 35.5 -1.00   .71
 6.5 35.5 -1.00   .77
 7.5 35.5 -1.00  1.32
 8.5 35.5 -1.00  1.76
 9.5 35.5 -1.00  2.57
10.5 35.5 -1.00  3.21
11.5 35.5 -1.00  3.86
12.5 35.5 -1.00  5.04
13.5 35.5 -1.00  5.17
14.5 35.5 -1.00  4.91
15.5 35.5 -1.00  4.86
16.5 35.5 -1.00  4.35
17.5 35.5 -1.00  2.83
18.5 35.5 -1.00  2.40
19.5 35.5 -1.00  2.60
20.5 35.5 -1.00  3.07
21.5 35.5 -1.00  3.68
22.5 35.5 -1.00  5.18
23.5 35.5 -1.00  6.39
24.5 35.5 -1.00  6.86
25.5 35.5 -1.00  6.22
26.5 35.5 -1.00  6.10
27.5 35.5 -1.00  4.66
28.5 35.5 -1.00  3.55
29.5 35.5 -1.00  2.64
30.5 35.5 -1.00  2.39
31.5 35.5 -1.00  2.19
32.5 35.5 -1.00  2.30
33.5 35.5 -1.00  3.09
34.5 35.5 -1.00  3.60
35.5 35.5 -1.00  4.60
36.5 35.5 -1.00  5.49
37.5 35.5 -1.00  5.67
38.5 35.5 -1.00  4.99
39.5 35.5 -1.00  4.88
40.5 35.5 -1.00  3.93
41.5 35.5 -1.00  2.71
42.5 35.5 -1.00  2.37
43.5 35.5 -1.00  2.33
44.5 35.5 -1.00  1.99
45.5 35.5 -1.00  2.44
46.5 35.5 -1.00  2.64
47.5 35.5 -1.00  2.87
48.5 35.5 -1.00  3.00
49.5 35.5 -1.00  3.21
  .5 36.5 -1.00  1.23
 1.5 36.5 -1.00  1.05
 2.5 36.5 -1.00   .92
 3.5 36.5 -1.00   .65
 4.5 36.5 -1.00   .50
 5.5 36.5 -1.00   .39
 6.5 36.5 -1.00   .39
 7.5 36.5 -1.00   .62
 8.5 36.5 -1.00   .83
 9.5 36.5 -1.00  1.56
10.5 36.5 -1.00  2.19
11.5 36.5 -1.00  2.85
12.5 36.5 -1.00  3.19
13.5 36.5 -1.00  3.51
14.5 36.5 -1.00  3.37
15.5 36.5 -1.00  3.75
16.5 36.5 -1.00  3.34
17.5 36.5 -1.00  3.00
18.5 36.5 -1.00  2.72
19.5 36.5 -1.00  2.89
20.5 36.5 -1.00  2.64
21.5 36.5 -1.00  2.85
22.5 36.5 -1.00  4.02
23.5 36.5 -1.00  5.27
24.5 36.5 -1.00  5.71
25.5 36.5 -1.00  5.59
26.5 36.5 -1.00  6.05
27.5 36.5 -1.00  5.05
28.5 36.5 -1.00  4.03
29.5 36.5 -1.00  3.26
30.5 36.5 -1.00  2.93
31.5 36.5 -1.00  2.49
32.5 36.5 -1.00  2.45
33.5 36.5 -1.00  2.82
34.5 36.5 -1.00  3.05
35.5 36.5 -1.00  3.52
36.5 36.5 -1.00  3.73
37.5 36.5 -1.00  3.86
38.5 36.5 -1.00  3.29
39.5 36.5 -1.00  3.23
40.5 36.5 -1.00  2.57
41.5 36.5 -1.00  1.95
42.5 36.5 -1.00  1.62
43.5 36.5 -1.00  1.45
44.5 36.5 -1.00  1.11
45.5 36.5 -1.00  1.25
46.5 36.5 -1.00  1.49
47.5 36.5 -1.00  1.65
48.5 36.5 -1.00  1.86
49.5 36.5 -1.00  1.94
  .5 37.5 -1.00   .99
 1.5 37.5 -1.00   .85
 2.5 37.5 -1.00   .73
 3.5 37.5 -1.00   .49
 4.5 37.5 -1.00   .35
 5.5 37.5 -1.00   .24
 6.5 37.5 -1.00   .22
 7.5 37.5 -1.00   .31
 8.5 37.5 -1.00   .48
 9.5 37.5 -1.00  1.04
10.5 37.5 -1.00  1.59
11.5 37.5 -1.00  2.13
12.5 37.5 -1.00  2.55
13.5 37.5 -1.00  2.74
14.5 37.5 -1.00  2.76
15.5 37.5 -1.00  3.35
16.5 37.5 -1.00  3.04
17.5 37.5 -1.00  2.79
18.5 37.5 -1.00  2.66
19.5 37.5 -1.00  2.80
20.5 37.5 -1.00  2.14
21.5 37.5 -1.00  2.28
22.5 37.5 -1.00  2.71
23.5 37.5 -1.00  3.49
24.5 37.5 -1.00  3.85
25.5 37.5 -1.00  4.40
26.5 37.5 -1.00  6.03
27.5 37.5 -1.00  6.00
28.5 37.5 -1.00  6.04
29.5 37.5 -1.00  5.33
30.5 37.5 -1.00  4.67
31.5 37.5 -1.00  3.08
32.5 37.5  3.21  2.75
33.5 37.5 -1.00  2.24
34.5 37.5 -1.00  2.27
35.5 37.5 -1.00  2.15
36.5 37.5 -1.00  2.14
37.5 37.5 -1.00  2.13
38.5 37.5  9.08  1.68
39.5 37.5 -1.00  1.35
40.5 37.5 -1.00  1.15
41.5 37.5 -1.00   .84
42.5 37.5 -1.00   .67
43.5 37.5 -1.00   .69
44.5 37.5 -1.00   .68
45.5 37.5 -1.00   .82
46.5 37.5 -1.00   .99
47.5 37.5 -1.00  1.16
48.5 37.5 -1.00  1.26
49.5 37.5 -1.00  1.53
  .5 38.5 -1.00   .88
 1.5 38.5 -1.00   .74
 2.5 38.5 -1.00   .63
 3.5 38.5 -1.00   .51
 4.5 38.5 -1.00   .36
 5.5 38.5 -1.00   .20
 6.5 38.5 -1.00   .19
 7.5 38.5 -1.00   .26
 8.5 38.5 -1.00   .37
 9.5 38.5 -1.00   .47
10.5 38.5 -1.00   .86
11.5 38.5 -1.00  1.25
12.5 38.5 -1.00  1.44
13.5 38.5 -1.00  1.67
14.5 38.5 -1.00  2.04
15.5 38.5 -1.00  2.59
16.5 38.5 -1.00  2.44
17.5 38.5 -1.00  2.41
18.5 38.5 -1.00  2.35
19.5 38.5 -1.00  2.30
20.5 38.5 -1.00  1.63
21.5 38.5 -1.00  1.74
22.5 38.5 -1.00  1.85
23.5 38.5 -1.00  2.34
24.5 38.5 -1.00  2.80
25.5 38.5 -1.00  3.48
26.5 38.5 -1.00  5.43
27.5 38.5 -1.00  5.97
28.5 38.5 -1.00  6.48
29.5 38.5 -1.00  6.14
30.5 38.5 -1.00  5.63
31.5 38.5 -1.00  3.81
32.5 38.5 -1.00  3.22
33.5 38.5 -1.00  2.23
34.5 38.5 -1.00  2.03
35.5 38.5 -1.00  1.67
36.5 38.5 -1.00  1.49
37.5 38.5 -1.00  1.37
38.5 38.5 -1.00  1.15
39.5 38.5 -1.00   .87
40.5 38.5 -1.00   .78
41.5 38.5 -1.00   .58
42.5 38.5 -1.00   .48
43.5 38.5 -1.00   .51
44.5 38.5 -1.00   .51
45.5 38.5 -1.00   .62
46.5 38.5 -1.00   .74
47.5 38.5 -1.00   .86
48.5 38.5 -1.00   .91
49.5 38.5 -1.00  1.12
  .5 39.5 -1.00   .92
 1.5 39.5 -1.00   .80
 2.5 39.5 -1.00   .71
 3.5 39.5 -1.00   .60
 4.5 39.5 -1.00   .43
 5.5 39.5 -1.00   .30
 6.5 39.5 -1.00   .27
 7.5 39.5 -1.00   .29
 8.5 39.5 -1.00   .36
 9.5 39.5 -1.00   .41
10.5 39.5 -1.00   .69
11.5 39.5 -1.00  1.02
12.5 39.5 -1.00  1.26
13.5 39.5 -1.00  1.53
14.5 39.5 -1.00  2.02
15.5 39.5 -1.00  2.60
16.5 39.5 -1.00  2.59
17.5 39.5 -1.00  2.56
18.5 39.5 -1.00  2.56
19.5 39.5 -1.00  2.32
20.5 39.5 -1.00  1.65
21.5 39.5 -1.00  1.58
22.5 39.5 -1.00  1.50
23.5 39.5 -1.00  1.88
24.5 39.5 -1.00  2.22
25.5 39.5 -1.00  2.99
26.5 39.5 -1.00  5.09
27.5 39.5 -1.00  7.30
28.5 39.5 -1.00  8.53
29.5 39.5 -1.00  8.61
30.5 39.5 -1.00  8.20
31.5 39.5 -1.00  6.27
32.5 39.5 -1.00  4.18
33.5 39.5 -1.00  2.31
34.5 39.5 -1.00  1.81
35.5 39.5 -1.00  1.29
36.5 39.5 -1.00  1.02
37.5 39.5 -1.00   .83
38.5 39.5 -1.00   .80
39.5 39.5 -1.00   .58
40.5 39.5 -1.00   .54
41.5 39.5 -1.00   .37
42.5 39.5 -1.00   .32
43.5 39.5 -1.00   .33
44.5 39.5 -1.00   .35
45.5 39.5 -1.00   .43
46.5 39.5 -1.00   .59
47.5 39.5 -1.00   .70
48.5 39.5 -1.00   .75
49.5 39.5 -1.00   .90
  .5 40.5 -1.00  1.54
 1.5 40.5 -1.00  1.33
 2.5 40.5 -1.00  1.17
 3.5 40.5 -1.00   .80
 4.5 40.5 -1.00   .56
 5.5 40.5 -1.00   .42
 6.5 40.5 -1.00   .33
 7.5 40.5 -1.00   .27
 8.5 40.5 -1.00   .28
 9.5 40.5 -1.00   .30
10.5 40.5 -1.00   .54
11.5 40.5 -1.00   .82
12.5 40.5 -1.00  1.15
13.5 40.5 -1.00  1.45
14.5 40.5 -1.00  2.00
15.5 40.5 -1.00  2.50
16.5 40.5 -1.00  2.71
17.5 40.5 -1.00  2.65
18.5 40.5 -1.00  2.65
19.5 40.5 -1.00  2.36
20.5 40.5 -1.00  1.76
21.5 40.5 -1.00  1.47
22.5 40.5 -1.00  1.31
23.5 40.5 -1.00  1.52
24.5 40.5 -1.00  1.78
25.5 40.5 -1.00  2.54
26.5 40.5 -1.00  4.81
27.5 40.5 -1.00  7.62
28.5 40.5 -1.00  9.16
29.5 40.5 -1.00  9.54
30.5 40.5 -1.00  9.31
31.5 40.5 -1.00  7.29
32.5 40.5 -1.00  4.65
33.5 40.5 -1.00  2.63
34.5 40.5 -1.00  1.79
35.5 40.5 -1.00  1.10
36.5 40.5 -1.00   .78
37.5 40.5 -1.00   .52
38.5 40.5 -1.00   .53
39.5 40.5 -1.00   .45
40.5 40.5 -1.00   .46
41.5 40.5 -1.00   .36
42.5 40.5 -1.00   .38
43.5 40.5 -1.00   .38
44.5 40.5 -1.00   .39
45.5 40.5 -1.00   .47
46.5 40.5 -1.00   .58
47.5 40.5 -1.00   .67
48.5 40.5 -1.00   .74
49.5 40.5 -1.00   .89
  .5 41.5 -1.00  1.98
 1.5 41.5 -1.00  1.70
 2.5 41.5 -1.00  1.50
 3.5 41.5 -1.00  1.03
 4.5 41.5 -1.00   .71
 5.5 41.5 -1.00   .54
 6.5 41.5 -1.00   .43
 7.5 41.5 -1.00   .36
 8.5 41.5 -1.00   .34
 9.5 41.5 -1.00   .32
10.5 41.5 -1.00   .36
11.5 41.5 -1.00   .48
12.5 41.5 -1.00   .73
13.5 41.5 -1.00  1.04
14.5 41.5 -1.00  1.56
15.5 41.5 -1.00  1.91
16.5 41.5 -1.00  2.50
17.5 41.5 -1.00  2.56
18.5 41.5 -1.00  2.53
19.5 41.5 -1.00  2.17
20.5 41.5 -1.00  1.93
21.5 41.5 -1.00  1.39
22.5 41.5 -1.00  1.18
23.5 41.5 -1.00  1.33
24.5 41.5 -1.00  1.63
25.5 41.5 -1.00  2.40
26.5 41.5 -1.00  4.60
27.5 41.5 -1.00  7.70
28.5 41.5 -1.00  9.38
29.5 41.5 -1.00 10.26
30.5 41.5 17.19 10.10
31.5 41.5 22.75  8.21
32.5 41.5 -1.00  5.25
33.5 41.5 -1.00  3.21
34.5 41.5 -1.00  1.88
35.5 41.5 -1.00  1.09
36.5 41.5 -1.00   .65
37.5 41.5 -1.00   .43
38.5 41.5 -1.00   .44
39.5 41.5 -1.00   .45
40.5 41.5 -1.00   .52
41.5 41.5 -1.00   .50
42.5 41.5 -1.00   .66
43.5 41.5 -1.00   .65
44.5 41.5 -1.00   .66
45.5 41.5 -1.00   .70
46.5 41.5 -1.00   .82
47.5 41.5 -1.00   .97
48.5 41.5 -1.00  1.10
49.5 41.5 -1.00  1.32
  .5 42.5 -1.00  2.32
 1.5 42.5 -1.00  2.05
 2.5 42.5 -1.00  1.88
 3.5 42.5 -1.00  1.33
 4.5 42.5 -1.00  1.01
 5.5 42.5 -1.00   .87
 6.5 42.5 -1.00   .70
 7.5 42.5 -1.00   .52
 8.5 42.5 -1.00   .45
 9.5 42.5 -1.00   .37
10.5 42.5 -1.00   .29
11.5 42.5 -1.00   .31
12.5 42.5 -1.00   .53
13.5 42.5 -1.00   .85
14.5 42.5 -1.00  1.35
15.5 42.5 -1.00  1.65
16.5 42.5 -1.00  2.36
17.5 42.5 -1.00  2.46
18.5 42.5 -1.00  2.49
19.5 42.5 -1.00  2.19
20.5 42.5 -1.00  2.05
21.5 42.5 -1.00  1.48
22.5 42.5 -1.00  1.29
23.5 42.5 -1.00  1.25
24.5 42.5 -1.00  1.47
25.5 42.5 -1.00  1.87
26.5 42.5 -1.00  3.15
27.5 42.5 -1.00  6.18
28.5 42.5 -1.00  7.66
29.5 42.5 -1.00  8.96
30.5 42.5 -1.00 10.26
31.5 42.5 -1.00  9.53
32.5 42.5 -1.00  6.65
33.5 42.5 -1.00  4.94
34.5 42.5 -1.00  3.28
35.5 42.5 -1.00  1.41
36.5 42.5 -1.00   .75
37.5 42.5 -1.00   .55
38.5 42.5 -1.00   .62
39.5 42.5 -1.00   .71
40.5 42.5 -1.00   .86
41.5 42.5 -1.00   .88
42.5 42.5 -1.00  1.05
43.5 42.5 -1.00  1.03
44.5 42.5 -1.00  1.04
45.5 42.5 -1.00  1.03
46.5 42.5 -1.00  1.20
47.5 42.5 -1.00  1.33
48.5 42.5 -1.00  1.47
49.5 42.5 -1.00  1.66
  .5 43.5 -1.00  2.39
 1.5 43.5 -1.00  2.22
 2.5 43.5 -1.00  2.09
 3.5 43.5 -1.00  1.47
 4.5 43.5 -1.00  1.15
 5.5 43.5 -1.00  1.09
 6.5 43.5 -1.00   .89
 7.5 43.5 -1.00   .63
 8.5 43.5 -1.00   .50
 9.5 43.5 -1.00   .40
10.5 43.5 -1.00   .31
11.5 43.5 -1.00   .26
12.5 43.5 -1.00   .49
13.5 43.5 -1.00   .75
14.5 43.5 -1.00  1.21
15.5 43.5 -1.00  1.46
16.5 43.5 -1.00  2.17
17.5 43.5 -1.00  2.31
18.5 43.5 -1.00  2.38
19.5 43.5 -1.00  2.22
20.5 43.5 -1.00  2.15
21.5 43.5 -1.00  1.57
22.5 43.5 -1.00  1.37
23.5 43.5 -1.00  1.22
24.5 43.5 -1.00  1.10
25.5 43.5 -1.00  1.44
26.5 43.5 -1.00  2.32
27.5 43.5 -1.00  5.15
28.5 43.5 -1.00  6.66
29.5 43.5 -1.00  8.19
30.5 43.5 -1.00  9.55
31.5 43.5 -1.00  9.28
32.5 43.5 -1.00  6.70
33.5 43.5 -1.00  5.11
34.5 43.5 -1.00  3.67
35.5 43.5 -1.00  1.90
36.5 43.5 -1.00  1.60
37.5 43.5 -1.00  1.46
38.5 43.5 -1.00  1.52
39.5 43.5 -1.00  1.45
40.5 43.5 -1.00  1.62
41.5 43.5 -1.00  1.26
42.5 43.5 -1.00  1.31
43.5 43.5 -1.00  1.44
44.5 43.5 -1.00  1.49
45.5 43.5 -1.00  1.56
46.5 43.5 -1.00  2.00
47.5 43.5 -1.00  2.17
48.5 43.5 -1.00  2.31
49.5 43.5 -1.00  2.63
  .5 44.5 -1.00  2.62
 1.5 44.5 -1.00  2.42
 2.5 44.5 -1.00  2.31
 3.5 44.5 -1.00  1.67
 4.5 44.5 -1.00  1.34
 5.5 44.5 -1.00  1.23
 6.5 44.5 -1.00  1.06
 7.5 44.5 -1.00   .75
 8.5 44.5 -1.00   .61
 9.5 44.5 -1.00   .52
10.5 44.5 -1.00   .36
11.5 44.5 -1.00   .25
12.5 44.5 -1.00   .41
13.5 44.5 -1.00   .60
14.5 44.5 -1.00   .90
15.5 44.5 -1.00  1.14
16.5 44.5 -1.00  1.74
17.5 44.5 -1.00  1.89
18.5 44.5 -1.00  1.92
19.5 44.5 -1.00  1.89
20.5 44.5 -1.00  1.83
21.5 44.5 -1.00  1.37
22.5 44.5 -1.00  1.24
23.5 44.5 -1.00  1.20
24.5 44.5 -1.00  1.07
25.5 44.5 -1.00  1.26
26.5 44.5 -1.00  2.00
27.5 44.5 -1.00  3.30
28.5 44.5 -1.00  5.18
29.5 44.5 -1.00  7.02
30.5 44.5 -1.00  8.91
31.5 44.5 -1.00  9.08
32.5 44.5 -1.00  8.10
33.5 44.5 -1.00  6.33
34.5 44.5 -1.00  4.83
35.5 44.5 -1.00  3.25
36.5 44.5 -1.00  2.80
37.5 44.5 -1.00  2.79
38.5 44.5 -1.00  2.69
39.5 44.5 -1.00  2.42
40.5 44.5 -1.00  2.11
41.5 44.5 -1.00  1.68
42.5 44.5 -1.00  1.56
43.5 44.5 -1.00  1.79
44.5 44.5 -1.00  1.95
45.5 44.5 -1.00  2.20
46.5 44.5 -1.00  2.62
47.5 44.5 -1.00  2.94
48.5 44.5 -1.00  3.11
49.5 44.5 -1.00  3.46
  .5 45.5 -1.00  2.27
 1.5 45.5 -1.00  2.27
 2.5 45.5 -1.00  2.20
 3.5 45.5 -1.00  1.83
 4.5 45.5 -1.00  1.63
 5.5 45.5 -1.00  1.45
 6.5 45.5 -1.00  1.26
 7.5 45.5 -1.00   .96
 8.5 45.5 -1.00   .80
 9.5 45.5 -1.00   .68
10.5 45.5 -1.00   .50
11.5 45.5 -1.00   .37
12.5 45.5 -1.00   .46
13.5 45.5 -1.00   .54
14.5 45.5 -1.00   .74
15.5 45.5 -1.00   .90
16.5 45.5 -1.00  1.26
17.5 45.5 -1.00  1.39
18.5 45.5 -1.00  1.47
19.5 45.5 -1.00  1.46
20.5 45.5 -1.00  1.41
21.5 45.5 -1.00  1.07
22.5 45.5 -1.00  1.00
23.5 45.5 -1.00   .98
24.5 45.5 -1.00   .92
25.5 45.5 -1.00  1.11
26.5 45.5 -1.00  1.75
27.5 45.5 -1.00  2.81
28.5 45.5 -1.00  4.76
29.5 45.5 -1.00  6.92
30.5 45.5 -1.00  9.00
31.5 45.5 -1.00 10.21
32.5 45.5 -1.00  9.61
33.5 45.5 -1.00  7.96
34.5 45.5 -1.00  6.27
35.5 45.5 -1.00  4.70
36.5 45.5 -1.00  3.48
37.5 45.5 -1.00  3.58
38.5 45.5 -1.00  3.43
39.5 45.5 -1.00  3.50
40.5 45.5 -1.00  3.09
41.5 45.5 -1.00  2.65
42.5 45.5 -1.00  2.38
43.5 45.5 -1.00  4.04
44.5 45.5 -1.00  3.95
45.5 45.5 -1.00  4.50
46.5 45.5 -1.00  5.00
47.5 45.5 -1.00  5.57
48.5 45.5 -1.00  4.47
49.5 45.5 -1.00  4.87
  .5 46.5 -1.00  2.15
 1.5 46.5 -1.00  2.28
 2.5 46.5 -1.00  2.32
 3.5 46.5 -1.00  2.18
 4.5 46.5 -1.00  2.16
 5.5 46.5 -1.00  2.07
 6.5 46.5 -1.00  2.09
 7.5 46.5 -1.00  1.69
 8.5 46.5 -1.00  1.43
 9.5 46.5 -1.00  1.22
10.5 46.5 -1.00   .86
11.5 46.5   .40   .47
12.5 46.5 -1.00   .56
13.5 46.5 -1.00   .62
14.5 46.5 -1.00   .72
15.5 46.5 -1.00   .85
16.5 46.5 -1.00   .91
17.5 46.5 -1.00   .99
18.5 46.5 -1.00  1.06
19.5 46.5 -1.00  1.10
20.5 46.5 -1.00  1.01
21.5 46.5 -1.00   .92
22.5 46.5 -1.00   .86
23.5 46.5 -1.00   .83
24.5 46.5 -1.00   .76
25.5 46.5 -1.00   .81
26.5 46.5 -1.00  1.51
27.5 46.5 -1.00  2.39
28.5 46.5 -1.00  4.65
29.5 46.5 -1.00  6.88
30.5 46.5 -1.00 10.31
31.5 46.5 -1.00 11.87
32.5 46.5 -1.00 11.63
33.5 46.5 -1.00 10.01
34.5 46.5 -1.00  8.36
35.5 46.5 -1.00  5.84
36.5 46.5 -1.00  4.44
37.5 46.5 -1.00  5.08
38.5 46.5 -1.00  4.75
39.5 46.5 -1.00  4.90
40.5 46.5 -1.00  4.54
41.5 46.5 -1.00  4.31
42.5 46.5 -1.00  3.26
43.5 46.5 -1.00  5.18
44.5 46.5 -1.00  5.16
45.5 46.5 -1.00  5.74
46.5 46.5 -1.00  5.96
47.5 46.5 -1.00  6.61
48.5 46.5 -1.00  5.29
49.5 46.5 -1.00  5.62
  .5 47.5 -1.00  2.33
 1.5 47.5 -1.00  2.60
 2.5 47.5 -1.00  2.80
 3.5 47.5 -1.00  3.47
 4.5 47.5 -1.00  3.98
 5.5 47.5 -1.00  3.80
 6.5 47.5 -1.00  3.72
 7.5 47.5 -1.00  3.15
 8.5 47.5 -1.00  2.26
 9.5 47.5 -1.00  1.53
10.5 47.5 -1.00  1.06
11.5 47.5 -1.00   .62
12.5 47.5 -1.00   .68
13.5 47.5 -1.00   .71
14.5 47.5 -1.00   .79
15.5 47.5 -1.00   .89
16.5 47.5 -1.00   .90
17.5 47.5 -1.00   .88
18.5 47.5 -1.00   .84
19.5 47.5 -1.00   .85
20.5 47.5 -1.00   .78
21.5 47.5 -1.00   .71
22.5 47.5 -1.00   .65
23.5 47.5 -1.00   .67
24.5 47.5 -1.00   .63
25.5 47.5 -1.00   .75
26.5 47.5 -1.00  1.47
27.5 47.5 -1.00  2.81
28.5 47.5 -1.00  5.47
29.5 47.5 -1.00  7.59
30.5 47.5 -1.00 11.61
31.5 47.5 -1.00 13.23
32.5 47.5 -1.00 14.38
33.5 47.5 -1.00 12.83
34.5 47.5 -1.00 11.47
35.5 47.5 -1.00  8.46
36.5 47.5 -1.00  7.12
37.5 47.5 -1.00  6.65
38.5 47.5 -1.00  5.91
39.5 47.5 -1.00  5.89
40.5 47.5 -1.00  5.75
41.5 47.5 -1.00  5.75
42.5 47.5 -1.00  4.08
43.5 47.5 -1.00  5.90
44.5 47.5 -1.00  6.34
45.5 47.5 -1.00  6.58
46.5 47.5 -1.00  6.35
47.5 47.5 -1.00  7.00
48.5 47.5 -1.00  5.84
49.5 47.5 -1.00  5.61
  .5 48.5 -1.00  2.42
 1.5 48.5 -1.00  2.71
 2.5 48.5 -1.00  2.97
 3.5 48.5 -1.00  3.89
 4.5 48.5 -1.00  4.59
 5.5 48.5 -1.00  4.41
 6.5 48.5 -1.00  4.37
 7.5 48.5 -1.00  3.74
 8.5 48.5 -1.00  2.70
 9.5 48.5 -1.00  1.80
10.5 48.5 -1.00  1.22
11.5 48.5 -1.00   .73
12.5 48.5 -1.00   .75
13.5 48.5 -1.00   .75
14.5 48.5 -1.00   .80
15.5 48.5 -1.00   .91
16.5 48.5 -1.00   .88
17.5 48.5 -1.00   .83
18.5 48.5 -1.00   .74
19.5 48.5 -1.00   .69
20.5 48.5 -1.00   .61
21.5 48.5 -1.00   .54
22.5 48.5 -1.00   .48
23.5 48.5 -1.00   .52
24.5 48.5 -1.00   .55
25.5 48.5 -1.00   .65
26.5 48.5 -1.00  1.56
27.5 48.5 -1.00  3.18
28.5 48.5 -1.00  6.36
29.5 48.5 -1.00  8.81
30.5 48.5 -1.00 13.68
31.5 48.5 -1.00 15.53
32.5 48.5 -1.00 16.89
33.5 48.5 -1.00 15.12
34.5 48.5 -1.00 13.38
35.5 48.5 -1.00  9.68
36.5 48.5 -1.00  7.70
37.5 48.5 -1.00  7.10
38.5 48.5 -1.00  6.17
39.5 48.5 -1.00  6.35
40.5 48.5 -1.00  6.18
41.5 48.5 -1.00  6.65
42.5 48.5 -1.00  4.70
43.5 48.5 -1.00  6.80
44.5 48.5 -1.00  7.29
45.5 48.5 -1.00  7.49
46.5 48.5 -1.00  6.86
47.5 48.5 -1.00  7.61
48.5 48.5 -1.00  6.15
49.5 48.5 -1.00  5.68
  .5 49.5 -1.00  2.35
 1.5 49.5 -1.00  2.81
 2.5 49.5 -1.00  3.16
 3.5 49.5 -1.00  4.50
 4.5 49.5 -1.00  5.58
 5.5 49.5 -1.00  5.42
 6.5 49.5 -1.00  5.36
 7.5 49.5 -1.00  4.65
 8.5 49.5 -1.00  3.29
 9.5 49.5 -1.00  2.10
10.5 49.5 -1.00  1.43
11.5 49.5 -1.00   .85
12.5 49.5 -1.00   .85
13.5 49.5 -1.00   .82
14.5 49.5 -1.00   .87
15.5 49.5 -1.00   .96
16.5 49.5 -1.00   .93
17.5 49.5 -1.00   .87
18.5 49.5 -1.00   .77
19.5 49.5 -1.00   .69
20.5 49.5 -1.00   .54
21.5 49.5 -1.00   .42
22.5 49.5 -1.00   .31
23.5 49.5 -1.00   .35
24.5 49.5 -1.00   .41
25.5 49.5 -1.00   .61
26.5 49.5 -1.00  1.52
27.5 49.5 -1.00  3.60
28.5 49.5 -1.00  6.03
29.5 49.5 -1.00  8.36
30.5 49.5 -1.00 13.96
31.5 49.5 -1.00 16.22
32.5 49.5 -1.00 17.93
33.5 49.5 -1.00 17.08
34.5 49.5 -1.00 15.32
35.5 49.5 -1.00 10.40
36.5 49.5 -1.00  8.04
37.5 49.5 -1.00  7.10
38.5 49.5 -1.00  6.10
39.5 49.5 -1.00  6.68
40.5 49.5 -1.00  7.22
41.5 49.5 -1.00  8.03
42.5 49.5 -1.00  5.70
43.5 49.5 -1.00  8.36
44.5 49.5 -1.00  8.84
45.5 49.5 -1.00  8.82
46.5 49.5 -1.00  7.97
47.5 49.5 -1.00  8.62
48.5 49.5 -1.00  6.59
49.5 49.5 -1.00  5.83
